0.6208,0.48167390712774
0.6188,0.481560197517937
0.6167,0.48133277829833
0.6166,0.48133277829833
0.6164,0.48133277829833
0.6161,0.48133277829833
0.6157,0.48133277829833
0.6151,0.48133277829833
0.6142,0.481219068688526
0.6129,0.481105359078723
0.6109,0.480991649468919
0.6086,0.480877939859115
0.6063,0.480764230249313
0.604,0.480536811029705
0.6018,0.480423101419902
0.5995,0.480309391810098
0.5972,0.480195682200294
0.5948,0.479968262980688
0.5925,0.479854553370884
0.5903,0.47974084376108
0.588,0.479627134151277
0.5857,0.479513424541473
0.5835,0.47939971493167
0.5812,0.479286005321867
0.579,0.479172295712063
0.5768,0.479058586102259
0.5746,0.478944876492455
0.5724,0.478831166882653
0.5702,0.478717457272849
0.5681,0.478603747663045
0.5658,0.478490038053242
0.5636,0.478376328443438
0.5616,0.478376328443438
0.5595,0.478262618833634
0.5573,0.478148909223832
0.5552,0.478035199614028
0.553,0.478035199614028
0.551,0.477921490004224
0.5489,0.47780778039442
0.5467,0.47780778039442
0.5447,0.477694070784617
0.5426,0.477580361174813
0.5404,0.477580361174813
0.5383,0.47746665156501
0.5362,0.477352941955207
0.5341,0.477352941955207
0.532,0.477239232345403
0.53,0.477239232345403
0.528,0.477125522735599
0.526,0.477125522735599
0.5239,0.477011813125796
0.5219,0.477011813125796
0.5199,0.476898103515992
0.5178,0.476898103515992
0.5158,0.476784393906189
0.5138,0.476784393906189
0.5118,0.476784393906189
0.5098,0.476670684296385
0.5078,0.476670684296385
0.5058,0.476670684296385
0.5039,0.476556974686582
0.5019,0.476556974686582
0.5,0.476556974686582
0.4981,0.476556974686582
0.4961,0.476443265076778
0.4941,0.476443265076778
0.4921,0.476443265076778
0.4901,0.476443265076778
0.4881,0.476443265076778
0.4861,0.476329555466974
0.4842,0.476329555466974
0.4822,0.476329555466974
0.4803,0.476329555466974
0.4784,0.476329555466974
0.4765,0.476329555466974
0.4746,0.476329555466974
0.4727,0.476329555466974
0.4709,0.476329555466974
0.4691,0.476329555466974
0.4672,0.476329555466974
0.4655,0.476329555466974
0.4636,0.476329555466974
0.4618,0.476329555466974
0.46,0.476329555466974
0.4581,0.476329555466974
0.4562,0.476329555466974
0.4544,0.476329555466974
0.4526,0.476443265076778
0.4507,0.476443265076778
0.4489,0.476443265076778
0.4471,0.476443265076778
0.4453,0.476443265076778
0.4435,0.476443265076778
0.4417,0.476556974686582
0.4398,0.476556974686582
0.438,0.476556974686582
0.4361,0.476670684296385
0.4343,0.476670684296385
0.4325,0.476670684296385
0.4307,0.476670684296385
0.4289,0.476784393906189
0.4271,0.476784393906189
0.4255,0.476898103515992
0.4238,0.476898103515992
0.4221,0.476898103515992
0.4203,0.477011813125796
0.4185,0.477011813125796
0.4168,0.477125522735599
0.4151,0.477125522735599
0.4133,0.477239232345403
0.4115,0.477239232345403
0.4098,0.477352941955207
0.4081,0.477352941955207
0.4064,0.47746665156501
0.4045,0.47746665156501
0.4026,0.477580361174813
0.4009,0.477580361174813
0.3992,0.477694070784617
0.3974,0.47780778039442
0.3957,0.47780778039442
0.3939,0.477921490004224
0.3921,0.478035199614028
0.3904,0.478035199614028
0.3887,0.478148909223832
0.387,0.478262618833634
0.3853,0.478262618833634
0.3837,0.478376328443438
0.382,0.478490038053242
0.3803,0.478603747663045
0.3787,0.478717457272849
0.377,0.478717457272849
0.3754,0.478831166882653
0.3738,0.478944876492455
0.3721,0.479058586102259
0.3704,0.479172295712063
0.3688,0.479286005321867
0.367,0.47939971493167
0.3653,0.47939971493167
0.3637,0.479513424541473
0.3621,0.479627134151277
0.3605,0.47974084376108
0.359,0.479854553370884
0.3575,0.479968262980688
0.3559,0.480081972590491
0.3542,0.480195682200294
0.3524,0.480309391810098
0.3507,0.480423101419902
0.3491,0.480650520639509
0.3475,0.480764230249313
0.3459,0.480877939859115
0.3443,0.480991649468919
0.3427,0.481105359078723
0.341,0.481219068688526
0.3391,0.481446487908133
0.3373,0.481560197517937
0.3357,0.48167390712774
0.334,0.481901326347348
0.3324,0.482015035957151
0.3308,0.482128745566954
0.3292,0.482356164786561
0.3275,0.482469874396365
0.326,0.482583584006169
0.3244,0.482811003225775
0.3228,0.482924712835579
0.3213,0.483038422445383
0.3198,0.48326584166499
0.3184,0.483379551274794
0.3169,0.4836069704944
0.3155,0.483720680104204
0.3139,0.483834389714008
0.3123,0.484061808933615
0.3107,0.484289228153221
0.3091,0.484402937763025
0.3077,0.484630356982632
0.3063,0.484744066592436
0.3047,0.484971485812043
0.3031,0.48519890503165
0.3016,0.485312614641454
0.3002,0.48554003386106
0.2987,0.485767453080667
0.2971,0.485881162690471
0.2956,0.486108581910078
0.2941,0.486336001129685
0.2925,0.486563420349292
0.291,0.486790839568899
0.2894,0.487018258788506
0.2878,0.487245678008113
0.2863,0.487359387617917
0.2848,0.487586806837524
0.2832,0.487814226057131
0.2817,0.488155354886541
0.2801,0.488382774106149
0.2786,0.488610193325756
0.2773,0.488837612545362
0.2758,0.48906503176497
0.2743,0.489292450984577
0.2727,0.489519870204184
0.2712,0.489747289423791
0.2698,0.489974708643398
0.2685,0.490202127863005
0.2669,0.490543256692416
0.2653,0.490770675912022
0.2637,0.491111804741433
0.2621,0.49133922396104
0.2608,0.491680352790451
0.2595,0.491907772010058
0.258,0.492135191229665
0.2565,0.492476320059076
0.2549,0.492817448888486
0.2535,0.493044868108093
0.252,0.493385996937503
0.2503,0.493727125766914
0.2486,0.494068254596325
0.2472,0.494409383425736
0.2457,0.494636802645342
0.2443,0.494977931474753
0.243,0.495319060304163
