0.1151,0.605731091423388
0.1154,0.604366576105746
0.1159,0.601751255080265
0.1167,0.598226257176356
0.1176,0.593905292003821
0.1187,0.589698036441091
0.1199,0.58514965204895
0.1212,0.580714977266612
0.1226,0.576166592874471
0.1241,0.571845627701937
0.1257,0.567638372139206
0.1273,0.56354482618628
0.129,0.55967869945296
0.1308,0.555926282329443
0.1326,0.552287574815731
0.1346,0.548648867302017
0.1366,0.545578707837323
0.1386,0.542963386811841
0.1406,0.540461775396164
0.1427,0.538187583200093
0.1448,0.535913391004023
0.1469,0.533866618027559
0.149,0.531819845051096
0.1511,0.529886781684436
0.1532,0.52806742792758
0.1553,0.526361783780526
0.1574,0.524769849243277
0.1595,0.523291624315832
0.1627,0.52101743211976
0.1674,0.518060982264869
0.1746,0.513967436311942
0.1853,0.50873679426098
0.1962,0.504302119478643
0.2072,0.500435992745323
0.2183,0.497024704451217
0.2295,0.494068254596325
0.241,0.491452933570843
0.2525,0.48906503176497
0.2642,0.487018258788506
0.2759,0.48519890503165
0.2877,0.483493260884596
0.2997,0.482015035957151
0.3116,0.480764230249313
0.3235,0.479627134151277
0.3354,0.478603747663045
0.3475,0.477694070784617
0.3594,0.476898103515992
0.3715,0.476329555466974
0.3835,0.475761007417957
0.3955,0.475306168978743
0.4076,0.474965040149332
0.4195,0.474737620929726
0.4313,0.474623911319922
0.4431,0.474510201710118
0.4549,0.474510201710118
0.4666,0.474623911319922
0.4782,0.474737620929726
0.4897,0.474965040149332
0.5003,0.475192459368939
0.51,0.475419878588547
0.521,0.475761007417957
0.5321,0.476215845857171
0.5432,0.476670684296385
0.5542,0.477239232345403
0.5651,0.47780778039442
0.5743,0.478376328443438
0.5831,0.478944876492455
0.5938,0.479627134151277
0.6042,0.480309391810098
0.612,0.480877939859115
0.6168,0.48133277829833
0.6196,0.481560197517937
0.6214,0.48167390712774
0.6219,0.48167390712774
